1589988600000,9623.30000000,9637.98000000,9600.00000000,9614.87000000,1739.03704500,1589989499999,16726311.92287700,15787,553.67409300,5325389.62701226,0
1589989500000,9614.87000000,9614.88000000,9326.00000000,9414.50000000,8334.72422400,1589990399999,78786601.80925009,55063,3113.24264800,29402988.35139730,0
1589990400000,9414.51000000,9479.99000000,9352.27000000,9470.20000000,3903.30856900,1589991299999,36796913.56211070,28736,2012.07282500,18968625.10911412,0
1589991300000,9470.38000000,9528.95000000,9455.00000000,9504.31000000,2624.55834700,1589992199999,24921322.49513707,21918,1077.01369300,10228400.51938024,0
1589992200000,9505.25000000,9515.90000000,9474.54000000,9488.63000000,1217.66901300,1589993099999,11557116.84755872,11893,603.74171600,5730283.71135356,0
1589993100000,9488.64000000,9505.95000000,9466.08000000,9497.99000000,784.05411600,1589993999999,7439035.95489950,8513,320.32818400,3039467.29347983,0
1589994000000,9497.99000000,9498.00000000,9441.99000000,9478.30000000,1068.69753300,1589994899999,10122531.42000314,10525,420.23292700,3980547.87786547,0
1589994900000,9478.30000000,9524.91000000,9451.00000000,9518.87000000,1042.03210500,1589995799999,9884981.76351840,10389,511.28328200,4849947.75670379,0
1589995800000,9518.87000000,9541.84000000,9506.23000000,9533.50000000,885.57693300,1589996699999,8436526.33036184,9466,414.80408300,3952087.38759953,0
1589996700000,9533.50000000,9547.32000000,9520.01000000,9539.47000000,665.15370400,1589997599999,6342671.72198090,7509,314.28595300,2997072.58568775,0
1589997600000,9539.23000000,9542.23000000,9504.49000000,9535.07000000,776.37788700,1589998499999,7392671.89428707,7947,276.92327200,2636744.16426753,0
1589998500000,9535.06000000,9546.00000000,9515.39000000,9529.85000000,430.14052700,1589999399999,4099014.81217727,5494,185.93418600,1771884.77675230,0
1589999400000,9529.50000000,9531.96000000,9512.41000000,9515.04000000,371.96860300,1590000299999,3541691.37151459,4361,147.45472500,1403931.00609746,0
1590000300000,9515.04000000,9535.32000000,9514.00000000,9531.82000000,345.35437700,1590001199999,3291333.12946487,3930,167.17587700,1593267.34005171,0
1590001200000,9531.83000000,9531.84000000,9486.97000000,9503.79000000,698.59038600,1590002099999,6642906.73370826,7207,294.03731300,2796287.02703927,0
1590002100000,9503.79000000,9514.69000000,9485.00000000,9495.00000000,431.35077900,1590002999999,4096989.30385048,5297,222.93230600,2117434.21423211,0
1590003000000,9495.00000000,9530.00000000,9491.78000000,9524.89000000,414.95318900,1590003899999,3949442.70507200,4426,244.55782000,2327521.97466632,0
1590003900000,9524.36000000,9538.97000000,9521.35000000,9531.99000000,368.82031600,1590004799999,3515239.64445784,3867,208.26178300,1985041.53450106,0
1590004800000,9531.99000000,9534.83000000,9511.42000000,9519.32000000,490.28555500,1590005699999,4669840.63994671,5035,221.15641400,2106388.19739702,0
1590005700000,9520.28000000,9587.58000000,9518.72000000,9581.83000000,906.47605600,1590006599999,8669115.11212015,8351,566.93487900,5420638.47559250,0
1590006600000,9582.42000000,9589.00000000,9563.40000000,9582.00000000,450.56375800,1590007499999,4314995.32538585,5128,187.61514000,1796972.59043465,0
1590007500000,9582.00000000,9598.00000000,9565.25000000,9588.58000000,437.38922300,1590008399999,4190593.94704384,5560,240.50664400,2304543.87684755,0
1590008400000,9588.50000000,9589.95000000,9562.10000000,9571.72000000,299.75807300,1590009299999,2870106.31596899,4730,110.90572500,1061969.61396728,0
1590009300000,9570.40000000,9577.71000000,9532.43000000,9568.00000000,504.68731200,1590010199999,4823000.93851312,5614,182.75104400,1746897.95073065,0
1590010200000,9568.09000000,9576.20000000,9556.00000000,9556.33000000,285.05965600,1590011099999,2727069.76736139,5518,144.64482600,1383882.82599800,0
1590011100000,9556.29000000,9567.63000000,9543.28000000,9551.21000000,519.47664100,1590011999999,4962206.62320863,5649,379.40031400,3623990.87994025,0
1590012000000,9551.53000000,9569.97000000,9542.00000000,9560.66000000,323.75136000,1590012899999,3092490.63488225,4884,195.43600700,1866703.46810344,0
1590012900000,9560.65000000,9570.95000000,9553.10000000,9554.61000000,218.62765900,1590013799999,2090817.29919642,3342,96.35214300,921480.30249473,0
1590013800000,9555.06000000,9561.34000000,9514.92000000,9531.97000000,362.05660500,1590014699999,3454790.56905473,5175,144.48173300,1379054.18370708,0
1590014700000,9531.99000000,9540.79000000,9504.06000000,9527.75000000,586.39086100,1590015599999,5584715.81287335,6562,311.73605500,2969384.05379272,0
1590015600000,9527.78000000,9537.33000000,9507.31000000,9524.85000000,464.69160400,1590016499999,4424910.04420232,5608,230.59502100,2195650.14921864,0
1590016500000,9524.74000000,9541.21000000,9435.87000000,9483.42000000,1276.84055800,1590017399999,12112847.91411397,11302,550.77011000,5228178.78951812,0
1590017400000,9484.78000000,9550.00000000,9482.89000000,9531.24000000,642.70840900,1590018299999,6115221.93687078,7313,364.27591200,3465300.11309314,0
1590018300000,9531.24000000,9546.40000000,9507.40000000,9511.43000000,414.06463500,1590019199999,3943886.66739966,4642,204.25529400,1945444.05086216,0
1590019200000,9511.43000000,9542.98000000,9478.69000000,9539.21000000,730.09228800,1590020099999,6942855.77480044,8645,340.47969900,3238340.56395982,0
1590020100000,9539.20000000,9559.96000000,9535.66000000,9554.13000000,429.59529800,1590020999999,4101235.02949609,6280,212.47623000,2028635.89140555,0
1590021000000,9554.18000000,9578.47000000,9538.02000000,9548.14000000,429.97930800,1590021899999,4108889.68529989,6184,256.43907300,2450793.63914290,0
1590021900000,9548.09000000,9563.07000000,9535.96000000,9556.46000000,319.32560200,1590022799999,3050090.83838687,4632,124.84447700,1192294.38296271,0
1590022800000,9557.72000000,9564.37000000,9530.32000000,9549.87000000,350.94700800,1590023699999,3349693.98138045,4262,176.51162600,1684747.01463249,0
1590023700000,9549.88000000,9550.00000000,9530.32000000,9546.41000000,270.25423900,1590024599999,2578408.48878175,4081,102.92126700,981875.81615158,0
1590024600000,9546.44000000,9549.31000000,9521.00000000,9526.00000000,244.39398500,1590025499999,2330169.89621505,3603,102.30419500,975452.94480914,0
1590025500000,9526.01000000,9534.84000000,9510.00000000,9514.90000000,323.21437700,1590026399999,3077185.10563695,4180,138.22287400,1316053.25614783,0
1590026400000,9514.58000000,9532.78000000,9510.00000000,9511.90000000,291.50808500,1590027299999,2775877.52879834,4541,145.58057500,1386271.06609192,0
1590027300000,9512.38000000,9525.97000000,9501.00000000,9521.07000000,308.10914400,1590028199999,2930367.87758592,5132,172.22625600,1638095.53562692,0
