1593561600.0,9138.08000000,9138.16000000,9100.00000000,9117.23000000,365.82786000,1593561899999,3333795.23051561,3437,143.86467300,1311043.45651440,0
1593561900.0,9117.85000000,9127.75000000,9102.82000000,9126.51000000,205.29413100,1593562199999,1870950.64645830,2187,72.89347500,664452.29821357,0
1593562200.0,9126.91000000,9133.99000000,9108.43000000,9110.75000000,144.00544600,1593562499999,1313243.07722306,1388,56.55755900,515803.13830355,0
1593562500.0,9110.26000000,9123.21000000,9108.99000000,9122.68000000,94.33099000,1593562799999,859820.22661237,1031,50.06791400,456376.84413921,0
1593562800.0,9122.72000000,9123.21000000,9111.16000000,9111.99000000,78.43690800,1593563099999,715027.04518298,805,48.07031000,438247.22850287,0
1593563100.0,9112.00000000,9121.46000000,9110.52000000,9120.88000000,64.26059400,1593563399999,585838.85888704,819,37.71017800,343799.89232057,0
1593563400.0,9120.88000000,9121.24000000,9101.00000000,9110.01000000,134.84975700,1593563699999,1228225.58989973,1483,42.44757300,386707.51641421,0
1593563700.0,9110.00000000,9111.26000000,9080.10000000,9102.29000000,313.16576500,1593563999999,2847762.93160430,2282,127.91300000,1163070.39397883,0
1593564000.0,9102.28000000,9121.26000000,9098.20000000,9121.24000000,125.94192500,1593564299999,1147568.79147581,1448,63.12480600,575164.33080768,0
1593564300.0,9121.24000000,9124.17000000,9119.05000000,9124.00000000,81.97793300,1593564599999,747788.60178442,1076,44.67258800,407516.41962983,0
1593564600.0,9123.54000000,9123.54000000,9113.46000000,9117.63000000,79.73186800,1593564899999,726981.42662964,853,33.37193800,304310.94765480,0
1593564900.0,9117.37000000,9126.07000000,9116.49000000,9122.00000000,49.81872200,1593565199999,454392.36980305,726,32.10748800,292861.99757780,0
1593565200.0,9121.99000000,9129.01000000,9121.00000000,9123.30000000,82.41668000,1593565499999,752039.62991403,852,40.44627400,369089.32171532,0
1593565500.0,9123.87000000,9131.73000000,9113.37000000,9117.06000000,151.15728200,1593565799999,1379467.32038082,1223,77.66696600,708792.40513412,0
1593565800.0,9117.05000000,9117.05000000,9110.26000000,9112.52000000,88.72241100,1593566099999,808609.85319475,1093,45.62019700,415806.51834793,0
1593566100.0,9112.72000000,9121.62000000,9109.71000000,9110.95000000,64.50423900,1593566399999,587963.67352172,796,45.72628300,416789.90800507,0
1593566400.0,9110.76000000,9115.44000000,9108.44000000,9113.44000000,34.68480100,1593566699999,316044.07257263,608,19.01209900,173233.49353196,0
1593566700.0,9113.44000000,9114.59000000,9104.01000000,9104.61000000,64.68844400,1593566999999,589119.38999101,963,22.43542800,204308.66173298,0
1593567000.0,9104.01000000,9121.78000000,9101.00000000,9118.14000000,106.42882800,1593567299999,969852.47943604,996,53.37913500,486563.81915485,0
1593567300.0,9118.28000000,9120.99000000,9116.61000000,9118.45000000,26.89916800,1593567599999,245302.13464891,646,5.29352100,48270.72047743,0
1593567600.0,9118.44000000,9118.45000000,9114.62000000,9116.56000000,36.98219200,1593567899999,337156.81449436,692,10.30988900,93993.68724279,0
1593567900.0,9116.55000000,9124.04000000,9116.55000000,9123.21000000,33.42293000,1593568199999,304806.84246605,519,14.45998600,131866.33185726,0
1593568200.0,9123.32000000,9128.00000000,9117.14000000,9120.65000000,78.14741600,1593568499999,712875.12781145,1081,18.99323200,173262.91131022,0
1593568500.0,9120.65000000,9127.01000000,9119.23000000,9125.00000000,24.45685500,1593568799999,223152.82215377,577,10.38667800,94774.95222893,0
1593568800.0,9125.00000000,9126.47000000,9118.50000000,9121.01000000,53.53417700,1593569099999,488328.73822468,1063,18.59984300,169658.83661231,0
1593569100.0,9121.00000000,9126.85000000,9112.87000000,9126.85000000,73.57111600,1593569399999,670890.54310777,908,39.10122100,356578.64439989,0
1593569400.0,9126.86000000,9145.79000000,9125.45000000,9143.41000000,218.93771700,1593569699999,2000123.22696592,2039,119.22823600,1089133.48007810,0
1593569700.0,9143.42000000,9145.79000000,9135.00000000,9135.70000000,126.78707100,1593569999999,1159154.13489804,1476,48.86821200,446795.74570856,0
1593570000.0,9135.64000000,9145.27000000,9135.00000000,9145.02000000,103.02728000,1593570299999,941798.88567831,1219,48.89046700,446920.60474731,0
1593570300.0,9145.01000000,9145.14000000,9133.59000000,9136.89000000,63.44119800,1593570599999,579732.22630923,1341,21.63761300,197706.81478359,0
1593570600.0,9138.21000000,9146.67000000,9132.90000000,9136.55000000,209.38775600,1593570899999,1914151.51643392,1210,146.95481600,1343447.96973078,0
1593570900.0,9137.09000000,9139.99000000,9133.62000000,9135.74000000,34.55537900,1593571199999,315675.72234989,651,15.97610600,145946.10910557,0
1593571200.0,9135.74000000,9140.59000000,9133.48000000,9137.04000000,28.41455600,1593571499999,259595.07335144,737,15.21944500,139044.30249716,0
