1577836800.0,7195.24000000,7196.25000000,7178.20000000,7180.97000000,202.94286800,1577837699999,1458244.89963462,2452,76.96204100,553069.53492894,0
1577837700.0,7180.97000000,7186.40000000,7175.47000000,7178.45000000,128.24265400,1577838599999,920702.74707886,1948,58.38911000,419226.47144695,0
1577838600.0,7178.19000000,7185.44000000,7176.23000000,7179.56000000,83.48745800,1577839499999,599479.15280528,1580,43.82237400,314667.32107150,0
1577839500.0,7179.35000000,7183.98000000,7175.46000000,7177.02000000,97.14192100,1577840399999,697429.77996667,1660,46.97960100,337325.86220298,0
1577840400.0,7176.47000000,7194.04000000,7175.71000000,7190.86000000,103.52052200,1577841299999,744089.10404112,1588,56.25137800,404330.49838606,0
1577841300.0,7190.46000000,7217.00000000,7189.23000000,7212.10000000,251.54305200,1577842199999,1811798.39793908,2472,166.15139800,1196805.26373375,0
1577842200.0,7212.10000000,7230.00000000,7207.17000000,7211.87000000,387.24725200,1577843099999,2795581.37418010,3203,258.06389900,1863078.01215593,0
1577843100.0,7212.34000000,7216.41000000,7204.28000000,7216.27000000,140.74177700,1577843999999,1014483.66495246,1770,90.25474400,650590.27541519,0
1577844000.0,7215.52000000,7223.80000000,7211.41000000,7211.97000000,133.76065300,1577844899999,965386.81850862,1699,67.91317400,490184.53095232,0
1577844900.0,7212.87000000,7238.88000000,7212.15000000,7228.09000000,175.25750400,1577845799999,1266907.09876925,1981,87.35219700,631349.21433088,0
1577845800.0,7227.12000000,7237.99000000,7226.79000000,7237.63000000,173.31933500,1577846699999,1253441.33231524,1751,100.45365000,726476.08234628,0
1577846700.0,7237.42000000,7244.87000000,7231.93000000,7242.85000000,172.81931700,1577847599999,1250984.13859827,2035,101.46124200,734503.99745828,0
1577847600.0,7242.66000000,7245.00000000,7220.10000000,7228.50000000,271.02302500,1577848499999,1959651.83289543,2811,129.80550700,938542.44381943,0
1577848500.0,7227.43000000,7238.77000000,7227.19000000,7237.15000000,169.38924300,1577849399999,1225409.70004306,1897,78.63312800,568857.94972303,0
1577849400.0,7237.82000000,7244.33000000,7220.23000000,7221.27000000,203.19893100,1577850299999,1469869.68842882,2163,90.83699100,657262.33862424,0
1577850300.0,7221.27000000,7230.78000000,7220.00000000,7225.01000000,140.11366800,1577851199999,1012436.07163872,1466,95.53518500,690324.62312467,0
